Material,Structure Type,Propellant,Thickness (mm),R_down (mm),R_up (mm),V_vane (m^3),Vane Mass (kg),r_sponge (mm),R_sponge (mm),h_sponge (mm),t_sponge (mm),N_sponge,V_sponge (m^3),r_lattice (mm),Sponge Mass (kg),Support Mass (kg),Support Cost (€),Total Mass (kg),Total Cost (€),Normalized Mass,Normalized Effective Tank Volume,Normalized Cost,Normalized Printability,Trade-off Score
Inconel625,2 Stiffeners,FLP_106,4.400601202404809,0.75,0.8400000300000121,3.4092901263600516e-07,0.0028774408666478834,4.2052208700336,18.125355850470356,90.0,0.17079876232529245,10,3.041132742021742e-05,0.32,0.25667160342663503,0.047264000000000014,7.089600000000003,1.0502555956960806,164.6279393544121,0.10736686585426558,0.31952564523792326,0.3739264157777198,0.1299739219232112,0.25656356634254995
Inconel625,3 Stiffeners,AF_M315E,2.7545090180360723,0.75,0.8400000300000121,3.4092901263600516e-07,0.0028774408666478834,4.2052208700336,22.830958980207217,90.0,0.15771552933944094,10,3.514053239753751e-05,0.55,0.29658609343521664,0.044310000000000016,6.646500000000002,0.904565138384579,142.33127075768684,0.3140372362810343,0.6520763060062519,0.5651703476810535,0.5825387593749697,0.5326422791900879
Inconel625,3 Stiffeners,LMP_103S,2.7545090180360723,0.75,0.8400000300000121,3.4092901263600516e-07,0.0028774408666478834,4.2052208700336,19.830088662278623,90.0,0.18039205573834927,10,3.514053239753751e-05,0.35000000000000003,0.29658609343521664,0.044310000000000016,6.646500000000002,0.904565138384579,142.33127075768684,0.3140372362810343,0.6520763060062519,0.5651703476810535,0.27188870445324814,0.4808672700364677
Inconel625,3 Stiffeners,HNP225,2.7545090180360723,0.75,0.8400000300000121,3.4092901263600516e-07,0.0028774408666478834,4.2052208700336,18.98161275724673,90.0,0.18810224178266546,10,3.514053239753751e-05,0.3,0.29658609343521664,0.044310000000000016,6.646500000000002,0.904565138384579,142.33127075768684,0.3140372362810343,0.6520763060062519,0.5651703476810535,0.2040466302793686,0.46956025767415444
Inconel625,3 Stiffeners,FLP_106,2.7545090180360723,0.75,0.8400000300000121,3.4092901263600516e-07,0.0028774408666478834,4.2052208700336,18.125355850470356,90.0,0.19735933778941703,10,3.514053239753751e-05,0.32,0.29658609343521664,0.044310000000000016,6.646500000000002,0.904565138384579,142.33127075768684,0.3140372362810343,0.6520763060062519,0.5651703476810535,0.29056243366124457,0.4839795582378005
Inconel625,4 Stiffeners,AF_M315E,2.0871743486973946,0.75,0.8400000300000121,3.4092901263600516e-07,0.0028774408666478834,4.2052208700336,22.830958980207217,90.0,0.16690661848980748,10,3.7188395200964954e-05,0.55,0.3138700554961442,0.04135600000000001,6.203400000000002,0.8793871137289875,138.11146705934812,0.34975372573551966,0.796078972777653,0.6013646270026314,0.6595547868391031,0.604277602219723
Inconel625,4 Stiffeners,LMP_103S,2.0871743486973946,0.75,0.8400000300000121,3.4092901263600516e-07,0.0028774408666478834,4.2052208700336,19.830088662278623,90.0,0.19090465061884862,10,3.7188395200964954e-05,0.35000000000000003,0.3138700554961442,0.04135600000000001,6.203400000000002,0.8793871137289875,138.11146705934812,0.34975372573551966,0.796078972777653,0.6013646270026314,0.35526309593888483,0.5535623204030201
Inconel625,4 Stiffeners,HNP225,2.0871743486973946,0.75,0.8400000300000121,3.4092901263600516e-07,0.0028774408666478834,4.2052208700336,18.98161275724673,90.0,0.19906415834756727,10,3.7188395200964954e-05,0.3,0.3138700554961442,0.04135600000000001,6.203400000000002,0.8793871137289875,138.11146705934812,0.34975372573551966,0.796078972777653,0.6013646270026314,0.2895829123773892,0.5426156231427708
Inconel625,4 Stiffeners,FLP_106,2.0871743486973946,0.75,0.8400000300000121,3.4092901263600516e-07,0.0028774408666478834,4.2052208700336,18.125355850470356,90.0,0.20886072434201064,10,3.7188395200964954e-05,0.32,0.3138700554961442,0.04135600000000001,6.203400000000002,0.8793871137289875,138.11146705934812,0.34975372573551966,0.796078972777653,0.6013646270026314,0.3786943507854377,0.5574675295441122
Inconel625,5 Stiffeners,AF_M315E,1.7016032064128257,0.75,0.8400000300000121,3.4092901263600516e-07,0.0028774408666478834,4.2052208700336,22.830958980207217,90.0,0.17237511635281996,10,3.8406828966656276e-05,0.55,0.324153636478579,0.031182424000000153,4.677363600000023,0.8894652415045998,138.09714982569,0.3354573164920457,0.8817574231358579,0.6014874293866234,0.7988071123857738,0.6470390152108761
Inconel625,5 Stiffeners,LMP_103S,1.7016032064128257,0.75,0.8400000300000121,3.4092901263600516e-07,0.0028774408666478834,4.2052208700336,19.830088662278623,90.0,0.19715941560896239,10,3.8406828966656276e-05,0.35000000000000003,0.324153636478579,0.031182424000000153,4.677363600000023,0.8894652415045998,138.09714982569,0.3354573164920457,0.8817574231358579,0.6014874293866234,0.49829850959350436,0.5969542480788312
Inconel625,5 Stiffeners,HNP225,1.7016032064128257,0.75,0.8400000300000121,3.4092901263600516e-07,0.0028774408666478834,4.2052208700336,18.98161275724673,90.0,0.205586259953697,10,3.8406828966656276e-05,0.3,0.324153636478579,0.031182424000000153,4.677363600000023,0.8894652415045998,138.09714982569,0.3354573164920457,0.8817574231358579,0.6014874293866234,0.43390460386050933,0.5862219304566654
Inconel625,5 Stiffeners,FLP_106,1.7016032064128257,0.75,0.8400000300000121,3.4092901263600516e-07,0.0028774408666478834,4.2052208700336,18.125355850470356,90.0,0.215703798841188,10,3.8406828966656276e-05,0.32,0.324153636478579,0.031182424000000153,4.677363600000023,0.8894652415045998,138.09714982569,0.3354573164920457,0.8817574231358579,0.6014874293866234,0.524560388576331,0.6013312279093024
